CODE,MIN,MODE,MAX,COMMENTS
03429,,,,bone graft in conjunction with periradicular surgery - each additional contiguous tooth in the same surgical site
03430,,2.74,2488.18,retrograde filling - per root
03431,,84.95,3313.1,biologic materials to aid in soft and osseous tissue regeneration in conjunction with periradicular surgery
03432,,,,guided tissue regeneration resorbable barrier per site in conjunction with periradicular surgery
03433,,,,endodontic procedure - unknown
03434,,,,endodontic procedure - unknown
03435,,,,endodontic procedure - unknown
03440,,,,endodontic procedure - unknown
03441,,,,endodontic procedure - unknown
03450,,,,root amputation - per root
03460,,1480.78,7330.0,endodontic endosseous implant
03470,,,,intentional re-implantation (including necessary splinting)
03472,,,,surgical repair of root resorption - premolar
03473,,,,surgical repair of root resorption - molar
03485,,,,endodontic procedure - unknown
03489,1732.21,1732.21,1732.21,endodontic procedure - unknown
03490,,1.4,35.0,endodontic procedure - unknown
03499,,,,endodontic procedure - unknown
03500,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03501,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - anterior
03510,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03516,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03525,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03526,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03530,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03533,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03560,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03562,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03587,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03590,,,,surgical exposure of root surface without apicoectomy or repair of root resorption - unknown
03610,,,,endodontics procedure - unknown
03615,,68.1,136.2,endodontics procedure - unknown
03620,723.14,723.14,723.14,endodontics procedure - unknown
03641,,,,endodontics procedure - unknown
03642,1447.0,1447.0,1447.0,endodontics procedure - unknown
03659,,,,endodontics procedure - unknown
03661,,,,endodontics procedure - unknown
03711,,,,endodontics procedure - unknown
03718,,,,endodontics procedure - unknown
03721,,,,endodontics procedure - unknown
03730,,50.0,400.0,endodontics procedure - unknown
03731,,,,endodontics procedure - unknown
03732,,,,endodontics procedure - unknown
03733,,,,endodontics procedure - unknown
03734,,,,endodontics procedure - unknown
03735,,24.25,97.0,endodontics procedure - unknown
03739,,,,endodontics procedure - unknown
03798,525.0,525.0,525.0,endodontics procedure - unknown
03799,,49.25,197.0,endodontics procedure - unknown
03810,,,,endodontics procedure - unknown
03825,47.0,47.0,47.0,endodontics procedure - unknown
03830,,,,endodontics procedure - unknown
03880,,,,endodontics procedure - unknown
03901,,,,unspecified endodontic procedure - unknown
03902,,7394.17,14145.0,unspecified endodontic procedure - unknown
03910,,,,surgical procedure for isolation of tooth with rubber dam
03911,,,,intraorifice barrier
03920,,,,hemisection (including any root removal) not including root canal therapy
03930,,,,unspecified endodontic procedure - unknown
03940,,,,unspecified endodontic procedure - unknown
03950,,,,canal preparation and fitting of preformed dowel or post
03960,,,,unspecified endodontic procedure - unknown
03961,,11.5,69.0,unspecified endodontic procedure - unknown
03962,,,,unspecified endodontic procedure - unknown
03963,,50.0,100.0,unspecified endodontic procedure - unknown
03965,,,,unspecified endodontic procedure - unknown
03970,40.0,40.0,40.0,unspecified endodontic procedure - unknown
03971,,,,unspecified endodontic procedure - unknown
03981,31900.0,31900.0,31900.0,unspecified endodontic procedure - unknown
03992,,,,unspecified endodontic procedure - unknown
03999,,371.91,4245.81,unspecified endodontic procedure by report
04000,,2.0,30.0,endodontics procedure - unknown
04001,,,,periodontics procedure - unknown
04002,,,,periodontics procedure - unknown
04003,,,,periodontics procedure - unknown
04005,,,,periodontics procedure - unknown
04006,,,,periodontics procedure - unknown
04010,,,,periodontics procedure - unknown
04011,,,,periodontics procedure - unknown
04013,,,,periodontics procedure - unknown
04018,,75.0,225.0,periodontics procedure - unknown
04020,,,,periodontics procedure - unknown
04021,,,,periodontics procedure - unknown
04022,,,,periodontics procedure - unknown
04023,,,,periodontics procedure - unknown
04024,,,,periodontics procedure - unknown
04025,,,,periodontics procedure - unknown
04026,,,,periodontics procedure - unknown
04028,,,,periodontics procedure - unknown
04034,,19.6,39.2,periodontics procedure - unknown
04035,,,,periodontics procedure - unknown
04037,,,,periodontics procedure - unknown
04038,,,,periodontics procedure - unknown
04046,,,,periodontics procedure - unknown
04048,,,,periodontics procedure - unknown
04049,,,,periodontics procedure - unknown
04050,,,,periodontics procedure - unknown
04051,,,,periodontics procedure - unknown
04052,,,,periodontics procedure - unknown
04055,,,,periodontics procedure - unknown
04060,,,,periodontics procedure - unknown
04061,,,,periodontics procedure - unknown
04062,,,,periodontics procedure - unknown
04070,,,,periodontics procedure - unknown
04080,,32.86,460.0,periodontics procedure - unknown
04081,,27.56,200.0,periodontics procedure - unknown
04082,,,,periodontics procedure - unknown
04086,,,,periodontics procedure - unknown
04087,,,,periodontics procedure - unknown
04100,,12.87,127.96,periodontics procedure - unknown
04101,,,,periodontics procedure - unknown
04102,,10.87,21.6,periodontics procedure - unknown
04103,,,,periodontics procedure - unknown
04104,,,,periodontics procedure - unknown
04110,,1.62,30.0,periodontics procedure - unknown
04111,,,,periodontics procedure - unknown
04112,,,,periodontics procedure - unknown
04120,,,,periodontics procedure - unknown
04132,,7.0,14.0,periodontics procedure - unknown
04140,,,,periodontics procedure - unknown
04150,,,,periodontics procedure - unknown
04152,,6.55,65.52,periodontics procedure - unknown
04154,,,,periodontics procedure - unknown
04155,118.5,118.5,118.5,periodontics procedure - unknown
04162,,,,periodontics procedure - unknown
04165,124.0,124.0,124.0,periodontics procedure - unknown
04166,187.5,187.5,187.5,periodontics procedure - unknown
04172,,,,periodontics procedure - unknown
04176,3886.0,3886.0,3886.0,periodontics procedure - unknown
04182,,,,periodontics procedure - unknown
04185,,,,periodontics procedure - unknown
04187,,,,periodontics procedure - unknown
04189,,266.67,400.0,periodontics procedure - unknown
04193,,,,periodontics procedure - unknown
04199,133.33,266.67,400.0,periodontics procedure - unknown
04200,,,,tissue procedure - unknown
04203,,,,tissue procedure - unknown
04205,,,,tissue procedure - unknown
04209,,,,tissue procedure - unknown
04210,,208.22,9887.5,gingivectomy or gingivoplasty - four or more contiguous teeth or tooth bounded spaces per quadrant
04211,,155.67,9504.0,gingivectomy or gingivoplasty - one to three contiguous teeth or tooth bounded spaces per quadrant
04212,,72.04,4523.33,gingivectomy or gingivoplasty to allow access for restorative procedure per tooth
04215,,,,tissue procedure - unknown
04220,,,,tissue procedure - unknown
04221,,,,tissue procedure - unknown
04226,,,,tissue procedure - unknown
04227,,,,tissue procedure - unknown
04230,,1696.85,5090.55,anatomical crown exposure - four or more contiguous teeth or tooth bounded spaces per quadrant
04231,,,,anatomical crown exposure - one to three teeth or tooth bounded spaces per quadrant
04237,,,,tissue procedure - unknown
04239,,,,tissue procedure - unknown
04240,,54.64,4318.8,gingival flap procedure including root planing - four or more contiguous teeth or tooth bounded spaces per quadrant
04241,,18.96,936.0,gingival flap procedure including root planing - one to three contiguous teeth or tooth bounded spaces per quadrant
04242,,,,tissue procedure - unknown
04245,,0.02,1.0,apically positioned flap
04248,,,,tissue procedure - unknown
04249,,15.12,1122.0,clinical crown lengthening - hard tissue
04250,,,,tissue procedure - unknown
04251,,,,tissue procedure - unknown
04252,,,,tissue procedure - unknown
04253,,,,tissue procedure - unknown
04254,,,,tissue procedure - unknown
04256,,,,tissue procedure - unknown
04257,,,,tissue procedure - unknown
04258,,,,tissue procedure - unknown
04259,,,,tissue procedure - unknown
04260,,129.17,10414.5,osseous surgery (including elevation of a full thickness flap and closure) - four or more contiguous teeth or tooth bounded spaces per quadrant
04261,,10.77,1685.0,osseous surgery (including elevation of a full thickness flap and closure) - one to three contiguous teeth or tooth bounded spaces per quadrant
04262,,,,tissue procedure - unknown
04263,,25.86,3604.36,bone replacement graft - retained natural tooth - first site in quadrant
04264,,70.52,2878.0,bone replacement graft - retained natural tooth - each additional site in quadrant
04265,,6.42,4394.66,biologic materials to aid in soft and osseous tissue regeneration per site
04266,,25.33,10311.0,guided tissue regeneration natural teeth - resorbable barrier per site
04267,,2.72,1297.85,guided tissue regeneration natural teeth - non-resorbable barrier per site
04268,,90.43,1457.0,surgical revision procedure per tooth
04269,,,,tissue procedure - unknown
04270,,104.36,4245.81,pedicle soft tissue graft procedure
04271,,40.0,8278.0,tissue procedure - unknown
04273,,54.16,8783.0,autogenous connective tissue graft procedure (including donor and recipient surgical sites) first tooth implant or edentulous tooth position in graft
04274,,0.06,1.0,mesial/distal wedge procedure single tooth (when not performed in conjunction with surgical procedures in the same anatomical area)
04275,,6.49,1585.29,non-autogenous connective tissue graft (including recipient site and donor material) first tooth implant or edentulous tooth position in graft
04276,,,,combined connective tissue and pedicle graft per tooth
04277,,0.87,412.43,free soft tissue graft procedure (including recipient and donor surgical sites) first tooth implant or edentulous tooth position in graft
04278,,,,free soft tissue graft procedure (including recipient and donor surgical sites) each additional contiguous tooth implant or edentulous tooth position in same graft site
04280,,,,tissue procedure - unknown
04281,,,,tissue procedure - unknown
04283,,7.33,462.05,autogenous connective tissue graft procedure (including donor and recipient surgical sites) - each additional contiguous tooth implant or edentulous tooth position in same graft site
04285,,,,non-autogenous connective tissue graft procedure (including recipient surgical site and donor material) - each additional contiguous tooth implant or edentulous tooth position in same graft site
04286,,13.89,250.0,removal of non-resorbable barrier
04287,,,,tissue procedure - unknown
04289,,,,tissue procedure - unknown
04291,,,,tissue procedure - unknown
04292,,,,tissue procedure - unknown
04293,,,,tissue procedure - unknown
04295,,,,tissue procedure - unknown
04299,,,,tissue procedure - unknown
04300,,,,periodontic procedure - unknown
04310,,17.14,30.0,periodontic procedure - unknown
04314,,,,periodontic procedure - unknown
04320,,1.61,123.0,periodontic procedure - unknown
04321,,15.1,736.0,periodontic procedure - unknown
04322,,46.88,187.5,splint - intra-coronal; natural teeth or prosthetic crowns
04323,,176.89,1080.0,splint - extra-coronal; natural teeth or prosthetic crowns
04324,,,,periodontic procedure - unknown
04325,,,,periodontic procedure - unknown
04326,,,,periodontic procedure - unknown
04327,,,,periodontic procedure - unknown
04330,,,,periodontic procedure - unknown
04331,,,,periodontic procedure - unknown
04332,,,,periodontic procedure - unknown
04333,,,,periodontic procedure - unknown
04335,,,,periodontic procedure - unknown
04337,,,,periodontic procedure - unknown
04338,,,,periodontic procedure - unknown
04340,,,,periodontic procedure - unknown
04341,,156.56,76205.0,periodontal scaling and root planing - four or more teeth per quadrant
04342,,126.04,10598.25,periodontal scaling and root planing - one to three teeth per quadrant
04344,,,,periodontic procedure - unknown
04345,,,,periodontic procedure - unknown
04346,,1110.66,24191.0,scaling in presence of generalized moderate or severe gingival inflammation - full mouth after oral evaluation
04347,,,,periodontic procedure - unknown
04349,,,,periodontic procedure - unknown
04350,,,,periodontic procedure - unknown
04355,,735.12,24255.0,full mouth debridement to enable a comprehensive periodontal evaluation and diagnosis on a subsequent visit
04359,,,,periodontic procedure - unknown
04360,,,,periodontic procedure - unknown
04361,,,,periodontic procedure - unknown
04362,,,,periodontic procedure - unknown
04364,,31.0,62.0,periodontic procedure - unknown
04365,,,,periodontic procedure - unknown
04367,,,,periodontic procedure - unknown
04371,,267.47,300.9,periodontic procedure - unknown
04376,,,,periodontic procedure - unknown
04380,,,,periodontic procedure - unknown
04381,,2.68,2718.54,localized delivery of antimicrobial agents via a controlled release vehicle into diseased crevicular tissue per tooth
04382,,,,periodontic procedure - unknown
04396,,,,periodontic procedure - unknown
04397,,,,periodontic procedure - unknown
04399,,,,periodontic procedure - unknown
04400,,25.0,50.0,periodontics procedure - unknown
04403,,,,periodontics procedure - unknown
04404,,,,periodontics procedure - unknown
04407,,,,periodontics procedure - unknown
04414,,,,periodontics procedure - unknown
04419,,,,periodontics procedure - unknown
04438,,,,periodontics procedure - unknown
04439,25.45,25.45,25.45,periodontics procedure - unknown
04443,,28.7,114.81,periodontics procedure - unknown
04449,,,,periodontics procedure - unknown
04450,,,,periodontics procedure - unknown
04455,,,,periodontics procedure - unknown
04460,,,,periodontics procedure - unknown
04478,77.87,77.87,77.87,periodontics procedure - unknown
04480,,,,periodontics procedure - unknown
04481,,,,periodontics procedure - unknown
04482,,,,periodontics procedure - unknown
04484,,,,periodontics procedure - unknown
04486,,,,periodontics procedure - unknown
04489,,,,periodontics procedure - unknown
04499,,,,periodontics procedure - unknown
04500,,,,periodontics procedure - unknown
04502,,,,periodontics procedure - unknown
04520,,,,periodontics procedure - unknown
04525,,,,periodontics procedure - unknown
04533,,108.13,216.25,periodontics procedure - unknown
04550,,,,periodontics procedure - unknown
04580,,72.0,180.0,periodontics procedure - unknown
04596,,,,periodontics procedure - unknown
04609,,,,periodontics procedure - unknown
04610,,,,periodontics procedure - unknown
04612,,,,periodontics procedure - unknown
04621,,,,periodontics procedure - unknown
04625,,,,periodontics procedure - unknown
04626,,,,periodontics procedure - unknown
04640,,,,periodontics procedure - unknown
04641,,,,periodontics procedure - unknown
04648,,,,periodontics procedure - unknown
04649,,,,periodontics procedure - unknown
04653,,,,periodontics procedure - unknown
04657,8.39,8.39,8.39,periodontics procedure - unknown
04685,,,,periodontics procedure - unknown
04700,,,,periodontics procedure - unknown
04710,,,,periodontics procedure - unknown
04711,,,,periodontics procedure - unknown
04721,,,,periodontics procedure - unknown
04725,,375.0,750.0,periodontics procedure - unknown
04726,,,,periodontics procedure - unknown
04735,,,,periodontics procedure - unknown
04739,,,,periodontics procedure - unknown
04760,,,,periodontics procedure - unknown
04803,,,,periodontics procedure - unknown
04808,,,,periodontics procedure - unknown
04815,,,,periodontics procedure - unknown
04859,,,,periodontics procedure - unknown
04860,,,,periodontics procedure - unknown
04882,,,,periodontics procedure - unknown
04900,,,,unspecified periodontal procedure - unknown
04904,,60.0,120.0,unspecified periodontal procedure - unknown
04908,,,,unspecified periodontal procedure - unknown
04910,,3.91,5216.64,periodontal maintenance
04911,,70.0,175.0,unspecified periodontal procedure - unknown
04912,,,,unspecified periodontal procedure - unknown
04915,,,,unspecified periodontal procedure - unknown
04920,,0.1,42.5,unscheduled dressing change (by someone other than treating dentist or their staff)
04921,,0.22,22.0,gingival irrigation with a medicinal agent - per quadrant
04922,,,,unspecified periodontal procedure - unknown
04931,,,,unspecified periodontal procedure - unknown
04936,,,,unspecified periodontal procedure - unknown
04940,,11.11,50.0,unspecified periodontal procedure - unknown
04950,,,,unspecified periodontal procedure - unknown
04968,,,,unspecified periodontal procedure - unknown
04990,,16.25,65.0,unspecified periodontal procedure - unknown
04991,,,,unspecified periodontal procedure - unknown
04994,,160.0,400.0,unspecified periodontal procedure - unknown
04997,,10.89,32.5,unspecified periodontal procedure - unknown
04998,,,,unspecified periodontal procedure - unknown
04999,,13.75,2644.5,unspecified periodontal procedure by report
05000,,0.95,21.0,periodontics procedure - unknown
05001,,22.83,189.48,prosthodontics - removable procedure - unknown
05002,,49.13,229.4,prosthodontics - removable procedure - unknown
05003,,,,prosthodontics - removable procedure - unknown
05004,,,,prosthodontics - removable procedure - unknown
05005,,127.28,636.38,prosthodontics - removable procedure - unknown
05006,600.0,600.0,600.0,prosthodontics - removable procedure - unknown
05007,500.0,500.0,500.0,prosthodontics - removable procedure - unknown
05010,,461.54,2400.0,prosthodontics - removable procedure - unknown
05011,,,,prosthodontics - removable procedure - unknown
05018,,,,prosthodontics - removable procedure - unknown
05022,,,,prosthodontics - removable procedure - unknown
05025,,46.95,190.67,prosthodontics - removable procedure - unknown
05030,,,,prosthodontics - removable procedure - unknown
05040,,,,prosthodontics - removable procedure - unknown
05041,,,,prosthodontics - removable procedure - unknown
05043,,,,prosthodontics - removable procedure - unknown
05045,,30.0,75.0,prosthodontics - removable procedure - unknown
05049,,,,prosthodontics - removable procedure - unknown
05055,,,,prosthodontics - removable procedure - unknown
05056,,,,prosthodontics - removable procedure - unknown
05057,,,,prosthodontics - removable procedure - unknown
05060,,,,prosthodontics - removable procedure - unknown
05061,,,,prosthodontics - removable procedure - unknown
05063,3.0,3.0,3.0,prosthodontics - removable procedure - unknown
05080,,,,prosthodontics - removable procedure - unknown
05088,,,,prosthodontics - removable procedure - unknown
05100,,,,denture - unknown
05101,,,,denture - unknown
05102,,,,denture - unknown
05103,,,,denture - unknown
05104,,,,denture - unknown
05107,,,,denture - unknown
05108,,,,denture - unknown
05109,,,,denture - unknown
05110,,88.98,5027.9,complete denture - maxillary
05111,,,,denture - unknown
05112,,419.4,629.1,denture - unknown
05115,,438.65,1652.0,denture - unknown
05117,,,,denture - unknown
05118,,,,denture - unknown
05120,,81.52,4251.38,complete denture - mandibular
05124,,,,denture - unknown
05125,,,,denture - unknown
05130,,37.83,3216.0,immediate denture - maxillary
05131,,,,denture - unknown
05132,,313.37,1099.0,denture - unknown
05134,,,,denture - unknown
05135,,61.91,1981.0,denture - unknown
05138,,,,denture - unknown
05139,,,,denture - unknown
05140,,25.97,2649.78,immediate denture - mandibular
05141,359.0,359.0,359.0,denture - unknown
05142,,180.67,1099.0,denture - unknown
05144,,,,denture - unknown
05145,,232.12,1981.0,denture - unknown
05146,516.0,516.0,516.0,denture - unknown
05147,516.0,516.0,516.0,denture - unknown
05149,,,,denture - unknown
05150,,,,denture - unknown
05164,325.0,325.0,325.0,denture - unknown
05165,25.0,25.0,25.0,denture - unknown
05166,,,,denture - unknown
05190,,,,denture - unknown
05199,,,,denture - unknown
05200,,47.8,478.0,denture - unknown
05202,,,,denture - unknown
05203,,,,denture - unknown
05204,,,,denture - unknown
05210,,,,denture - unknown
05211,,63.8,3568.0,maxillary partial denture - resin base (including retentive/clasping materials rests and teeth)
05212,,43.66,3925.0,mandibular partial denture - resin base (including retentive/clasping materials rests and teeth)
05213,,94.35,3568.0,maxillary partial denture - cast metal framework with resin denture bases (including retentive/clasping materials rests and teeth)
05214,,102.32,3925.0,mandibular partial denture - cast metal framework with resin denture bases (including retentive/clasping materials rests and teeth)
05215,,,,denture - unknown
05220,,,,denture - unknown
05221,,,,immediate maxillary partial denture - resin base (including retentive/clasping materials rests and teeth)
05222,,,,immediate mandibular partial denture - resin base (including retentive/clasping materials rests and teeth)
05223,,31.25,250.0,immediate maxillary partial denture - cast metal framework with resin denture bases (including retentive/clasping materials rests and teeth)
05224,,,,immediate mandibular partial denture - cast metal framework with resin denture bases (including retentive/clasping materials rests and teeth)
05225,,148.01,2632.77,maxillary partial denture - flexible base (including retentive/clasping materials rests and teeth)
05226,,65.36,2426.14,mandibular partial denture - flexible base (including retentive/clasping materials rests and teeth)
05227,,,,immediate maxillary partial denture - flexible base (including any clasps rests and teeth)
05228,,,,immediate mandibular partial denture - flexible base (including any clasps rests and teeth)
05232,,,,denture - unknown
05241,,,,denture - unknown
05242,,,,denture - unknown
05254,,,,denture - unknown
05261,,,,denture - unknown
05262,,,,denture - unknown
05264,,,,denture - unknown
05266,,,,denture - unknown
05276,,,,denture - unknown
05280,,270.83,675.0,denture - unknown
05281,,17.24,350.0,denture - unknown
05282,,,,removable unilateral partial denture - one piece cast metal (including retentive/clasping materials rests and teeth) maxillary
05283,,,,removable unilateral partial denture - one piece cast metal (including rententive/clasping materias rests and teeth) mandibular
05290,,,,denture - unknown
05291,,,,denture - unknown
05293,,,,denture - unknown
05298,,,,denture - unknown
05299,,,,denture - unknown
05303,,,,prosthodontics - removable procedure - unknown
05306,200.0,200.0,200.0,prosthodontics - removable procedure - unknown
05310,,,,prosthodontics - removable procedure - unknown
05335,49.0,49.0,49.0,prosthodontics - removable procedure - unknown
05362,82.35,82.35,82.35,prosthodontics - removable procedure - unknown
05379,43.0,43.0,43.0,prosthodontics - removable procedure - unknown
05380,,,,prosthodontics - removable procedure - unknown
05383,139.0,139.0,139.0,prosthodontics - removable procedure - unknown
05385,,,,prosthodontics - removable procedure - unknown
05396,,,,prosthodontics - removable procedure - unknown
05400,,,,adjust denture - unknown
05401,,,,adjust denture - unknown
05409,,,,adjust denture - unknown
05410,,30.33,360.0,adjust complete denture - maxillary
05411,,13.04,367.0,adjust complete denture - mandibular
05414,,,,adjust denture - unknown
05421,,9.88,255.0,adjust partial denture - maxillary
05422,,12.22,360.0,adjust partial denture - mandibular
05424,,,,adjust denture - unknown
05425,,,,adjust denture - unknown
05426,,,,adjust denture - unknown
05473,,,,adjust denture - unknown
05490,,,,adjust denture - unknown
05497,,,,adjust denture - unknown
05500,,,,repair denture - unknown
05510,,17.66,375.0,repair denture - unknown
05511,,29.69,375.0,repair broken complete denture base mandibular
05512,,23.15,246.75,repair broken complete denture base maxillary
05515,,,,repair denture - unknown
05520,,9.93,718.0,replace missing or broken teeth - complete denture (each tooth)
05559,,,,repair denture - unknown
05591,,,,repair denture - unknown
05600,,,,repair denture - unknown
05606,,,,repair denture - unknown
05610,,11.53,327.0,repair denture - unknown
05611,,41.8,257.0,repair resin partial denture base mandibular
05612,,35.96,205.0,repair resin partial denture base maxillary
05620,,8.59,210.48,repair denture - unknown
05621,,44.1,308.7,repair cast partial framework mandibular
05622,,,,repair cast partial framework maxillary
05630,,18.67,400.0,repair or replace broken retentive clasping materials - per tooth
05640,,20.65,410.64,replace broken teeth - per tooth
05650,,11.62,431.0,add tooth to existing partial denture
05652,31.89,31.89,31.89,repair denture - unknown
05660,,32.25,2906.5,add clasp to existing partial denture - per tooth
05668,,,,repair denture - unknown
05670,,4.55,300.0,replace all teeth and acrylic on cast metal framework (maxillary)
05671,,,,replace all teeth and acrylic on cast metal framework (mandibular)
05682,,,,repair denture - unknown
05698,,,,repair denture - unknown
05709,,136.0,272.0,rebase or reline denture - unknown
05710,,0.02,1.0,rebase complete maxillary denture
05711,,34.87,638.89,rebase complete mandibular denture
05720,,,,rebase maxillary partial denture
05721,,,,rebase mandibular partial denture
05725,,,,rebase hybrid prosthesis
05726,,,,rebase or reline denture - unknown
05730,,33.83,4698.75,reline complete maxillary denture (direct)
05731,,16.3,378.29,reline complete mandibular denture (direct)
05740,,28.72,550.0,reline maxillary partial denture (direct)
05741,,8.18,373.7,reline mandibular partial denture (direct)
05750,,17.21,696.0,reline complete maxillary denture (indirect)
05751,,15.25,696.0,reline complete mandibular denture (indirect)
05753,,,,rebase or reline denture - unknown
05756,,,,rebase or reline denture - unknown
05760,,22.85,623.23,reline maxillary partial denture (indirect)
05761,,47.8,626.71,reline mandibular partial denture (indirect)
05786,,,,rebase or reline denture - unknown
05788,,,,rebase or reline denture - unknown
05798,,1.83,5.95,rebase or reline denture - unknown
05807,,,,unspecified removable prosthodontic procedure - unknown
05810,,5.15,518.0,interim complete denture (maxillary)
05811,,8.19,795.0,interim complete denture (mandibular)
05819,,,,unspecified removable prosthodontic procedure - unknown
05820,,82.64,52000.0,interim partial denture (including retentive/clasping materials rests and teeth) maxillary
05821,,24.55,1118.0,interim partial denture (including retentive/clasping materials rests and teeth) mandibular
05822,,,,unspecified removable prosthodontic procedure - unknown
05828,,,,unspecified removable prosthodontic procedure - unknown
05831,,,,unspecified removable prosthodontic procedure - unknown
05832,,,,unspecified removable prosthodontic procedure - unknown
05840,,,,unspecified removable prosthodontic procedure - unknown
05850,,3.02,315.0,tissue conditioning maxillary
05851,,1.96,315.0,tissue conditioning mandibular
05853,,,,unspecified removable prosthodontic procedure - unknown
05854,,,,unspecified removable prosthodontic procedure - unknown
05858,,,,unspecified removable prosthodontic procedure - unknown
05860,,62.92,1400.0,unspecified removable prosthodontic procedure - unknown
05861,,113.47,1928.98,unspecified removable prosthodontic procedure - unknown
05862,,3.03,450.0,precision attachment by report
05863,,,,overdenture - complete maxillary
05864,,246.25,985.0,overdenture - partial maxillary
05865,,,,overdenture - complete mandibular
05866,,,,overdenture - partial mandibular
05867,,12.45,1095.9,replacement of replaceable part of semi-precision or precision attachment per attachment
05868,,,,unspecified removable prosthodontic procedure - unknown
05875,,23.06,582.39,modification of removable prosthesis following implant surgery
05876,,,,add metal substructure to acrylic full denture (per arch)
05885,,,,unspecified removable prosthodontic procedure - unknown
05886,,22.03,66.08,unspecified removable prosthodontic procedure - unknown
05888,,,,unspecified removable prosthodontic procedure - unknown
05889,,,,unspecified removable prosthodontic procedure - unknown
05896,,,,unspecified removable prosthodontic procedure - unknown
05897,,,,unspecified removable prosthodontic procedure - unknown
05898,,,,unspecified removable prosthodontic procedure - unknown
05899,,62.62,4370.0,unspecified removable prosthodontic procedure by report
05900,,,,unspecified maxillofacial prosthesis - unknown
05910,,,,unspecified maxillofacial prosthesis - unknown
05911,,20.0,70.0,facial moulage (sectional)
05913,,1039.63,5000.0,nasal prosthesis
05914,,753.33,2260.0,auricular prosthesis
05915,,,,orbital prosthesis
05916,,,,ocular prosthesis
05919,,,,facial prosthesis
05922,,25.73,975.0,nasal septal prosthesis
05923,,833.33,5000.0,ocular prosthesis interim
05924,,,,cranial prosthesis
05925,,132.67,398.0,facial augmentation implant prosthesis
05927,,,,auricular prosthesis replacement
05928,,,,orbital prosthesis replacement
05929,,,,facial prosthesis replacement
05930,,,,unspecified maxillofacial prosthesis - unknown
05931,,259.98,14300.0,obturator prosthesis surgical
05932,,123.6,10318.0,obturator prosthesis definitive
05933,,8.22,440.0,obturator prosthesis modification
05934,,,,mandibular resection prosthesis with guide flange
05935,,,,mandibular resection prosthesis without guide flange
05936,,137.92,6885.0,obturator prosthesis interim
05937,,,,trismus appliance (not for TMD treatment)
05951,,8.11,55.0,feeding aid
05952,,,,speech aid prosthesis pediatric
05953,,,,speech aid prosthesis adult
05954,,970.69,4019.0,palatal augmentation prosthesis
05955,,,,palatal lift prosthesis definitive
05956,,,,unspecified maxillofacial prosthesis - unknown
05958,,,,palatal lift prosthesis interim
05959,,,,palatal lift prosthesis modification
05960,,,,speech aid prosthesis modification
05975,,,,unspecified maxillofacial prosthesis - unknown
05978,,,,unspecified maxillofacial prosthesis - unknown
05981,,,,unspecified maxillofacial prosthesis - unknown
05982,,9.08,1998.0,surgical stent
05983,,,,radiation carrier
05984,,21.46,1251.06,radiation shield
05985,,49.28,1500.0,radiation cone locator
05986,,1.83,525.0,fluoride gel carrier
05987,,,,commissure splint
05988,,20.1,950.0,surgical splint
05989,,,,unspecified maxillofacial prosthesis - unknown
05991,,11.48,389.0,vesiculobullous disease medicament carrier
05992,,,,adjust maxillofacial prosthetic appliance by report
05993,,,,maintenance and cleaning of a maxillofacial prosthesis (extra- or intra-oral) other than required adjustments by report
05994,,751.36,16530.0,unspecified maxillofacial prosthesis - unknown
05995,,,,periodontal medicament carrier with peripheral seal - laboratory processed - maxillary
05996,,,,periodontal medicament carrier with peripheral seal - laboratory processed - mandibular
05997,,,,unspecified maxillofacial prosthesis - unknown
05998,,,,unspecified maxillofacial prosthesis - unknown
05999,,139.33,2800.0,unspecified maxillofacial prosthesis by report
06000,,,,implant - unknown
06001,,,,implant - unknown
06002,,,,implant - unknown
06003,,,,implant - unknown
06004,,,,implant - unknown
06005,,,,implant - unknown
06009,,22.11,398.0,implant - unknown
06010,,110.62,38012.0,surgical placement of implant body: endosteal implant
06011,,36.83,19617.0,surgical access to an implant body (second stage implant surgery)
06012,,5.49,607.0,surgical placement of interim implant body for transitional prosthesis: endosteal implant
06013,,73.63,4200.0,surgical placement of mini implant
06014,,36.67,220.0,implant - unknown
06015,,,,implant - unknown
06017,1600.0,1600.0,1600.0,implant - unknown
06019,1900.0,1900.0,1900.0,implant - unknown
06020,,40.06,2200.0,implant - unknown
06021,,,,implant - unknown
06024,,604.0,1208.0,implant - unknown
06025,,,,implant - unknown
06026,,,,implant - unknown
06027,,,,implant - unknown
06030,,,,implant - unknown
06031,,,,implant - unknown
06034,,,,implant - unknown
06040,,325.47,6968.4,surgical placement: eposteal implant
06042,,,,implant - unknown
06050,,,,surgical placement: transosteal implant
